0.418		0.457711		0.538993		0.538993		0.538993
0.419		0.457984		0.538993		0.538993		0.538993
0.42		0.458277		0.538993		0.538993		0.538993
0.421		0.458569		0.538993		0.538993		0.538993
0.422		0.458859		0.538993		0.538993		0.538993
0.423		0.459146		0.538993		0.538993		0.538993
0.424		0.45943		0.538993		0.538993		0.538993
0.425		0.459715		0.538993		0.538993		0.538993
0.426		0.459998		0.538993		0.538993		0.538993
0.427		0.460278		0.538993		0.538993		0.538993
0.428		0.460555		0.538993		0.538993		0.538993
0.429		0.460829		0.538993		0.538993		0.538993
0.43		0.461101		0.538993		0.538993		0.538993
0.431		0.46137		0.538993		0.538993		0.538993
0.432		0.461635		0.538993		0.538993		0.538993
0.433		0.461898		0.538993		0.538993		0.538993
0.434		0.462167		0.538993		0.538993		0.538993
0.435		0.462449		0.538993		0.538993		0.538993
0.436		0.462728		0.538993		0.538993		0.538993
0.437		0.463001		0.538993		0.538993		0.538993
0.438		0.463271		0.538993		0.538993		0.538993
0.439		0.46354		0.538993		0.538993		0.538993
0.44		0.463803		0.538993		0.538993		0.538993
0.441		0.464058		0.538993		0.538993		0.538993
0.442		0.464305		0.538993		0.538993		0.538993
0.443		0.464531		0.538993		0.538993		0.538993
0.444		0.464768		0.538993		0.538993		0.538993
0.445		0.465008		0.538993		0.538993		0.538993
0.446		0.465248		0.538993		0.538993		0.538993
0.447		0.465488		0.538993		0.538993		0.538993
0.448		0.465728		0.538993		0.538993		0.538993
0.449		0.465971		0.538993		0.538993		0.538993
0.45		0.466232		0.538993		0.538993		0.538993
0.451		0.466491		0.538993		0.538993		0.538993
0.452		0.466747		0.538993		0.538993		0.538993
0.453		0.467001		0.538993		0.538993		0.538993
0.454		0.467256		0.538993		0.538993		0.538993
0.455		0.467509		0.538993		0.538993		0.538993
0.456		0.467759		0.538993		0.538993		0.538993
0.457		0.468007		0.538993		0.538993		0.538993
0.458		0.468254		0.538993		0.538993		0.538993
0.459		0.468498		0.538993		0.538993		0.538993
0.46		0.468739		0.538993		0.538993		0.538993
0.461		0.468977		0.538993		0.538993		0.538993
0.462		0.469213		0.538993		0.538993		0.538993
0.463		0.469448		0.538993		0.538993		0.538993
0.464		0.46968		0.538993		0.538993		0.538993
0.465		0.469924		0.538993		0.538993		0.538993
0.466		0.470172		0.538993		0.538993		0.538993
0.467		0.470417		0.538993		0.538993		0.538993
0.468		0.470659		0.538993		0.538993		0.538993
0.469		0.4709		0.538993		0.538993		0.538993
0.47		0.471137		0.538993		0.538993		0.538993
0.471		0.471368		0.538993		0.538993		0.538993
0.472		0.471593		0.538993		0.538993		0.538993
0.473		0.471812		0.538993		0.538993		0.538993
0.474		0.472014		0.538993		0.538993		0.538993
0.475		0.472224		0.538993		0.538993		0.538993
0.476		0.472437		0.538993		0.538993		0.538993
0.477		0.472651		0.538993		0.538993		0.538993
0.478		0.472866		0.538993		0.538993		0.538993
0.479		0.47308		0.538993		0.538993		0.538993
0.48		0.473293		0.538993		0.538993		0.538993
0.481		0.473518		0.538993		0.538993		0.538993
0.482		0.473748		0.538993		0.538993		0.538993
0.483		0.473975		0.538993		0.538993		0.538993
0.484		0.474204		0.538993		0.538993		0.538993
0.485		0.47443		0.538993		0.538993		0.538993
0.486		0.474655		0.538993		0.538993		0.538993
0.487		0.474879		0.538993		0.538993		0.538993
0.488		0.4751		0.538993		0.538993		0.538993
0.489		0.475318		0.538993		0.538993		0.538993
0.49		0.475535		0.538993		0.538993		0.538993
0.491		0.47575		0.538993		0.538993		0.538993
0.492		0.475963		0.538993		0.538993		0.538993
0.493		0.476175		0.538993		0.538993		0.538993
0.494		0.476385		0.538993		0.538993		0.538993
0.495		0.476592		0.538993		0.538993		0.538993
0.496		0.476798		0.538993		0.538993		0.538993
0.497		0.47701		0.538993		0.538993		0.538993
0.498		0.477229		0.538993		0.538993		0.538993
0.499		0.477446		0.538993		0.538993		0.538993
0.5		0.477661		0.538993		0.538993		0.538993
0.501		0.477874		0.538993		0.538993		0.538993
0.502		0.478084		0.538993		0.538993		0.538993
0.503		0.47829		0.538993		0.538993		0.538993
0.504		0.478492		0.538993		0.538993		0.538993
0.505		0.478689		0.538993		0.538993		0.538993
0.506		0.47887		0.538993		0.538993		0.538993
0.507		0.479058		0.538993		0.538993		0.538993
0.508		0.47925		0.538993		0.538993		0.538993
0.509		0.479441		0.538993		0.538993		0.538993
0.51		0.479633		0.538993		0.538993		0.538993
0.511		0.479823		0.538993		0.538993		0.538993
0.512		0.480011		0.538993		0.538993		0.538993
0.513		0.480199		0.538993		0.538993		0.538993
0.514		0.480403		0.538993		0.538993		0.538993
0.515		0.480608		0.538993		0.538993		0.538993
0.516		0.480812		0.538993		0.538993		0.538993
0.517		0.481014		0.538993		0.538993		0.538993
0.518		0.481215		0.538993		0.538993		0.538993
0.519		0.481414		0.538993		0.538993		0.538993
0.52		0.481612		0.538993		0.538993		0.538993
0.521		0.481809		0.538993		0.538993		0.538993
0.522		0.482003		0.538993		0.538993		0.538993
0.523		0.482196		0.538993		0.538993		0.538993
0.524		0.482386		0.538993		0.538993		0.538993
0.525		0.482575		0.538993		0.538993		0.538993
0.526		0.482762		0.538993		0.538993		0.538993
0.527		0.482947		0.538993		0.538993		0.538993
0.528		0.483131		0.538993		0.538993		0.538993
0.529		0.483313		0.538993		0.538993		0.538993
0.53		0.483494		0.538993		0.538993		0.538993
0.531		0.483689		0.538993		0.538993		0.538993
0.532		0.483884		0.538993		0.538993		0.538993
0.533		0.484076		0.538993		0.538993		0.538993
0.534		0.484267		0.538993		0.538993		0.538993
0.535		0.484454		0.538993		0.538993		0.538993
0.536		0.484638		0.538993		0.538993		0.538993
0.537		0.484819		0.538993		0.538993		0.538993
0.538		0.484995		0.538993		0.538993		0.538993
0.539		0.485159		0.538993		0.538993		0.538993
0.54		0.485329		0.538993		0.538993		0.538993
0.541		0.4855		0.538993		0.538993		0.538993
0.542		0.485671		0.538993		0.538993		0.538993
0.543		0.485841		0.538993		0.538993		0.538993
0.544		0.486011		0.538993		0.538993		0.538993
0.545		0.48618		0.538993		0.538993		0.538993
0.546		0.48635		0.538993		0.538993		0.538993
0.547		0.486519		0.538993		0.538993		0.538993
0.548		0.486698		0.538993		0.538993		0.538993
0.549		0.48688		0.538993		0.538993		0.538993
0.55		0.487063		0.538993		0.538993		0.538993
0.551		0.487243		0.538993		0.538993		0.538993
0.552		0.487422		0.538993		0.538993		0.538993
0.553		0.4876		0.538993		0.538993		0.538993
0.554		0.487775		0.538993		0.538993		0.538993
0.555		0.487948		0.538993		0.538993		0.538993
0.556		0.488122		0.538993		0.538993		0.538993
0.557		0.488293		0.538993		0.538993		0.538993
0.558		0.488463		0.538993		0.538993		0.538993
0.559		0.48863		0.538993		0.538993		0.538993
0.56		0.488796		0.538993		0.538993		0.538993
0.561		0.488962		0.538993		0.538993		0.538993
0.562		0.489129		0.538993		0.538993		0.538993
0.563		0.489292		0.538993		0.538993		0.538993
0.564		0.489455		0.538993		0.538993		0.538993
0.565		0.489616		0.538993		0.538993		0.538993
0.566		0.48979		0.538993		0.538993		0.538993
0.567		0.489963		0.538993		0.538993		0.538993
0.568		0.490135		0.538993		0.538993		0.538993
0.569		0.490302		0.538993		0.538993		0.538993
0.57		0.490467		0.538993		0.538993		0.538993
0.571		0.490629		0.538993		0.538993		0.538993
0.572		0.490784		0.538993		0.538993		0.538993
0.573		0.490932		0.538993		0.538993		0.538993
0.574		0.491085		0.538993		0.538993		0.538993
0.575		0.491239		0.538993		0.538993		0.538993
0.576		0.491392		0.538993		0.538993		0.538993
0.577		0.491546		0.538993		0.538993		0.538993
0.578		0.4917		0.538993		0.538993		0.538993
0.579		0.491854		0.538993		0.538993		0.538993
0.58		0.492007		0.538993		0.538993		0.538993
0.581		0.49216		0.538993		0.538993		0.538993
0.582		0.492311		0.538993		0.538993		0.538993
